2000	0.783728256	0.017268057
2005	0.783578185	0.017292865
2010	0.783430693	0.01731771
2015	0.783285779	0.017342593
2020	0.78314344	0.017367512
2025	0.783003677	0.017392467
2030	0.782866486	0.017417459
2035	0.782731869	0.017442487
2040	0.782599821	0.01746755
2045	0.782470343	0.017492648
2050	0.782343432	0.017517782
2055	0.782219087	0.01754295
2060	0.782097306	0.017568153
2065	0.781978087	0.017593389
2070	0.781861427	0.01761866
2075	0.781747326	0.017643964
2080	0.781635781	0.017669301
2085	0.781526789	0.017694672
2090	0.781420348	0.017720075
2095	0.781316457	0.01774551
2100	0.781215111	0.017770977
2105	0.78111631	0.017796477
2110	0.781020051	0.017822007
2115	0.78092633	0.017847569
2120	0.780835145	0.017873162
2125	0.780746493	0.017898785
2130	0.780660371	0.017924438
2135	0.780576777	0.017950122
2140	0.780495707	0.017975835
2145	0.780417158	0.018001577
2150	0.780341127	0.018027349
2155	0.78026761	0.018053149
2160	0.780196605	0.018078978
2165	0.780128108	0.018104835
2170	0.780062116	0.01813072
2175	0.779998624	0.018156632
2180	0.779937629	0.018182572
2185	0.779879128	0.018208538
2190	0.779823117	0.018234531
2195	0.779769593	0.018260551
2200	0.77971855	0.018286597
2205	0.779669985	0.018312668
2210	0.779623895	0.018338765
2215	0.779580274	0.018364887
2220	0.77953912	0.018391034
2225	0.779500427	0.018417205
2230	0.779464192	0.0184434
2235	0.77943041	0.01846962
2240	0.779399077	0.018495863
2245	0.779370188	0.018522129
2250	0.779343738	0.018548419
2255	0.779319724	0.018574731
2260	0.77929814	0.018601066
2265	0.779278982	0.018627423
2270	0.779262246	0.018653801
2275	0.779247925	0.018680201
2280	0.779236016	0.018706623
2285	0.779226513	0.018733065
2290	0.779219412	0.018759528
2295	0.779214706	0.018786011
2300	0.779212393	0.018812515
2305	0.779212465	0.018839038
2310	0.779214919	0.01886558
2315	0.779219748	0.018892142
2320	0.779226947	0.018918723
2325	0.779236512	0.018945322
2330	0.779248436	0.018971939
2335	0.779262714	0.018998575
2340	0.779279341	0.019025228
2345	0.779298311	0.019051899
2350	0.779319618	0.019078586
2355	0.779343258	0.019105291
2360	0.779369223	0.019132012
2365	0.779397509	0.019158749
2370	0.77942811	0.019185502
2375	0.779461019	0.019212271
2380	0.779496232	0.019239056
2385	0.779533741	0.019265855
2390	0.779573541	0.01929267
2395	0.779615627	0.019319498
2400	0.779659992	0.019346341
2405	0.779706629	0.019373199
2410	0.779755534	0.019400069
2415	0.779806699	0.019426954
2420	0.779860118	0.019453851
2425	0.779915786	0.019480761
2430	0.779973696	0.019507684
2435	0.780033842	0.019534619
2440	0.780096217	0.019561566
2445	0.780160815	0.019588525
2450	0.78022763	0.019615496
2455	0.780296655	0.019642478
2460	0.780367884	0.01966947
2465	0.78044131	0.019696474
2470	0.780516927	0.019723487
2475	0.780594728	0.019750511
2480	0.780674706	0.019777545
2485	0.780756855	0.019804589
2490	0.780841169	0.019831641
2495	0.780927641	0.019858703
2500	0.781016263	0.019885774
2505	0.78110703	0.019912854

		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		

